,item_id,total_dur,weight
3858,4065,2369996,14.678399247287729
3859,4066,123400,11.723194494148304
3860,4067,21366,9.969602954742989
3861,4068,23655,10.071372061532314
3862,4069,5146,8.546169299652755
3863,4070,31712,10.364481970436772
3864,4071,171725,12.053655462329067
3865,4072,7877705,15.879547302700086
3866,4073,3331182,15.018838054123675
3867,4074,2635,7.877017895622398
3868,4075,13569,9.515616752828915
3869,4076,1842497,14.426632817563357
3870,4077,254864,12.448489272187969
3871,4078,238669,12.38283712365759
3872,4079,8073,8.996404301412886
3873,4081,289361,12.575433778407456
3874,4082,53671,10.890646729242723
3875,4084,1076,6.981934677156389
3876,4085,1753,7.469654172932128
3877,4086,85924,11.361230101718034
3878,4088,39488,10.583777431093518
3879,4089,1214005,14.00943619292874
3880,4090,176,5.176149732573829
3881,4091,567,6.342121418721152
3882,4092,50225,10.824288099888111
3883,4093,101973,11.532473157812598
3884,4094,2756,7.921898411023797
3885,4095,2030421,14.523754211186947
3886,4096,46193,10.740605198506104
3887,4097,8813,9.084096645401932
3888,4098,6554,8.7879833961978
3889,4099,1137,7.037027614686276
3890,4100,585139,13.279606413821746
3891,4101,24847,10.120532545388468
3892,4102,4491,8.410053315858335
3893,4103,11694,9.36691667901828
3894,4104,19974,9.902236770634476
3895,4105,17052,9.744081420312915
3896,4106,740417,13.514970170569113
3897,4107,7855,8.969032850034301
3898,4108,3,1.3862943611198906
3899,4109,52527,10.869101639741373
3900,4110,56121,10.935283171500128
3901,4111,1954,7.578145472419466
3902,4112,2781,7.930925372483388
3903,4113,8814207,15.99187552292568
3904,4114,10638,9.272281773516365
3905,4115,161009,11.989221753838985
3906,4116,14001737,16.45469202273159
3907,4117,215,5.375278407684165
3908,4118,46152,10.739717243235356
3909,4119,3254,8.08794755464267
3910,4120,172610,12.058795786771055
3911,4121,860508,13.66527935361448
3912,4122,265832,12.490623571053746
3913,4123,29374,10.28789925144646
3914,4124,18256,9.81230384711351
3915,4125,16,2.833213344056216
3916,4126,499984,13.12233337695432
3917,4127,71691,11.180134444351488
3918,4128,485086,13.092083535275991
3919,4129,238797,12.383373285256132
3920,4130,111848,11.624905026332936
3921,4131,12383071,16.33184093660333
3922,4132,48420,10.78768888290167
3923,4133,2373,7.772331575169614
3924,4134,406,6.008813185442595
3925,4135,653347,13.389865191266207
3926,4136,6868,8.834773814213882
3927,4137,185090,12.128602875013195
3928,4138,43,3.784189633918261
3929,4139,4,1.6094379124341003
3930,4140,4088763,15.223753281858217
3931,4141,19505896,16.78622738807362
3932,4142,1613927,14.294181517151562
3933,4143,5179360,15.46019224755295
3934,4144,10894,9.29605924737872
3935,4145,166,5.117993812416755
3936,4146,225420,12.325725043949836
3937,4147,44802,10.710030380446783
3938,4148,717,6.576469569048224
3939,4149,381000,12.850557278777309
3940,4150,180102,12.101284188437862
3941,4151,959195844,20.681605829933417
3942,4152,22465,10.019758334201514
3943,4153,6784,8.82246957226897
3944,4154,5916,8.685584842676693
3945,4155,55101600,17.82468932996236
3946,4156,2205975,14.60668059931664
3947,4157,764066,13.546410760638638
3948,4158,17309,9.759039648170255
3949,4159,83553,11.333248408401182
3950,4160,1605903,14.2891973958616
3951,4161,712,6.569481420414296
3952,4162,72808,11.195594852917294
3953,4163,196267,12.187236351183879
3954,4164,1334072,14.103747226599157
3955,4165,1583,7.367708572374371
3956,4166,6308,8.74973246437081
3957,4167,900,6.803505257608338
3958,4168,461,6.135564891081739
3959,4169,11938,9.387565631345389
3960,4170,7563,8.931155429778348
3961,4171,15480,9.647368744540465
3962,4172,517,6.249975242259483
3963,4173,194027,12.175757757527816
3964,4174,2846,7.954021087278037
3965,4175,93689,11.447746738945234
3966,4176,79595,11.284719119313555
3967,4177,1401,7.2456550675945355
3968,4178,1648,7.407924322559599
3969,4179,313624,12.655953283668724
3970,4180,4109,8.32117830749028
3971,4181,1029004,13.844102873890874
3972,4182,78,4.3694478524670215
3973,4183,2011,7.60688453121963
3974,4184,150244,11.920022573973517
3975,4185,860927,13.665766156219831
3976,4186,34265,10.441908887892918
3977,4187,6234,8.737933858114136
3978,4188,115281,11.655136579586062
3979,4189,94027,11.45134788923741
3980,4191,25707295,17.062285400626592
3981,4192,170271,12.045152437396096
3982,4193,48104,10.781141400795365
3983,4194,47403,10.766461892308339
3984,4195,188899,12.1489730534896
3985,4196,65,4.189654742026425
3986,4197,8959,9.100525505968976
3987,4198,466863,13.053793273681348
3988,4199,26,3.295836866004329
3989,4200,27783,10.23221559442391
3990,4201,552728,13.222623106139096
3991,4202,23647,10.071033823747928
3992,4203,1910,7.555381944240273
3993,4204,2792,7.934871565945177
3994,4205,35316,10.47211971339814
3995,4206,1419,7.258412150595307
3996,4207,67585,11.12115613999105
3997,4208,347256,12.757820418800742
3998,4209,8648798,15.972931025337715
3999,4210,29768,10.301222862582351
4000,4211,2237150,14.620713739311737
4001,4212,37444,10.530628468683467
4002,4213,4036,8.30325712085294
4003,4215,232,5.4510384535657
4004,4216,106068,11.571845104718674
4005,4217,6831248,15.737018084520882
4006,4218,2365243,14.67639174583374
4007,4219,1220675,14.014915361614282
4008,4220,10023,9.212737496575905
4009,4221,105473,11.566219756027946
4010,4222,29855,10.304141103647071
4011,4223,11679878,16.273378175721653
4012,4224,4608696,15.343455728599979
4013,4225,37685,10.537043951682437
4014,4226,6721,8.81314100828505
4015,4227,7384649,15.814914079459587
4016,4228,59706,10.997204545438429
4017,4229,622695,13.341813717200921
4018,4230,27545,10.223612613477277
4019,4231,271045,12.510043827154764
4020,4232,6688,8.808219665118408
4021,4233,932429,13.745549360658309
4022,4234,2552976,14.75277068717403
4023,4235,507630,13.137510084667577
4024,4236,10905,9.297068375486006
4025,4237,13642019,16.428665293256422
4026,4238,341777,12.7419166824663
4027,4239,12922061,16.37444664110762
4028,4240,12774,9.455245415071905
4029,4241,28,3.367295829986474
4030,4242,11250798,16.235949706314965
4031,4243,4787,8.473868066677865
4032,4245,1210779,14.006775337988651
4033,4246,32033,10.374553117728242
4034,4247,2155266,14.583425171757106
4035,4248,833,6.726233402358747
4036,4249,9597,9.169310022418191
4037,4250,7176246,15.78628710241826
4038,4251,1910,7.555381944240273
4039,4252,2303,7.742402021815782
4040,4253,14497,9.581765987860823
4041,4254,15463,9.646270020888167
4042,4255,589186,13.28649889951186
4043,4256,35810,10.486010387763148
4044,4257,66384,11.103226406330002
4045,4258,7232,8.886409166849282
4046,4259,125002,11.736093015996444
4047,4260,28749741,17.174139351254325
4048,4261,1283,7.157735484249907
4049,4262,15155,9.626151772138492
4050,4263,248240,12.4221553274738
4051,4264,669,6.507277712385012
4052,4265,4664,8.447843113281444
4053,4266,4393737,15.295690903385177
4054,4267,968,6.876264611890766
4055,4268,211982,12.26426136175962
4056,4269,22316,10.013103998859451
4057,4270,43789,10.687160759795445
4058,4271,61694,11.029958169332634
4059,4272,212,5.3612921657094255
4060,4273,1306338,14.082739126345537
4061,4274,2147,7.672292455628756
4062,4275,694,6.543911845564792
4063,4276,193,5.267858159063328
4064,4277,18349,9.817384853482716
4065,4278,31,3.4657359027997265
4066,4279,203907,12.225424190711955
4067,4280,22939,10.040637390683361
4068,4281,1493636,14.216724643264898
4069,4282,1044185,13.85874819247549
4070,4283,129,4.867534450455582
4071,4284,487412,13.096867091955422
4072,4285,24314824,17.00659680459075
4073,4286,16002,9.680531483645991
4074,4287,4726,8.461046030793236
4075,4288,33521,10.419957218687204
4076,4289,1506480,14.225287025458357
4077,4290,2470488,14.719926664718058
4078,4291,1246405,14.035774767950963
4079,4292,817,6.706862336602747
4080,4293,14822,9.60393530751386
4081,4294,31844,10.368635662805467
4082,4295,1850418,14.4309226578968
4083,4296,26831,10.19735048406299
4084,4297,35734,10.483885879654078
4085,4298,798,6.683360945766275
4086,4299,1228725,14.021488418208
4087,4300,27096,10.207178299632961
4088,4301,1559415,14.259821950161546
4089,4302,68109,11.128879324235363
4090,4303,20612,9.933677223699185
4091,4304,15306,9.636065519091707
4092,4305,280263,12.543487295083644
4093,4306,2297,7.739794458408701
4094,4307,11679,9.365633256382218
4095,4308,129715,11.77310272429982
4096,4309,36483,10.50462908730005
4097,4310,1048045,13.862438036029621
4098,4311,8728,9.07440609473535
4099,4313,42188,10.649914802538357
4100,4314,21087,9.956459437302234
4101,4315,9163,9.123038043573386
4102,4316,21,3.091042453358316
4103,4318,10634,9.271905727634337
4104,4319,3589372,15.093488093400474
4105,4320,11501,9.3502762122737
4106,4321,452001,13.02144188358334
4107,4322,262692,12.478741328953936
4108,4323,18,2.9444389791664403
4109,4324,575,6.3561076606958915
4110,4325,766366,13.54941644625663
4111,4326,3903593,15.177408225205532
4112,4328,57006,10.950929346294066
4113,4329,29942,10.307050853354696
4114,4330,5783,8.6628507638386
4115,4331,26736205,17.101529234754715
4116,4332,94,4.553876891600541
4117,4333,375315,12.835523616774989
4118,4334,21229,9.963170554697301
4119,4335,938193,13.751712029631147
4120,4336,346315,12.755106932037611
4121,4337,9366,9.14494815320913
4122,4338,121307,11.706088044942058
4123,4339,19246,9.865110483415124
4124,4340,39860,10.593153681259418
4125,4341,8934,9.097731427593528
4126,4342,308942,12.640912072844516
4127,4343,115,4.7535901911063645
4128,4344,37344,10.527954312791167
4129,4345,526696,13.174380709613224
4130,4346,6016673,15.610045172910876
4131,4347,695688,13.452658000373766
4132,4348,51336,10.846167018748186
4133,4349,24052,10.088015007879244
4134,4350,1292275,14.071915562801713
4135,4351,18237,9.81126260849361
4136,4352,1643845,14.312549176244646
4137,4353,111926,11.625602152058294
4138,4354,169,5.135798437050262
4139,4355,138204,11.836493369111318
4140,4356,46,3.8501476017100584
4141,4357,4008,8.296297112642508
4142,4358,702170,13.461932243088373
4143,4359,4550924,15.330841066968455
4144,4360,2243160,14.623396589793954
4145,4361,2251221,14.626983737860254
4146,4362,21225,9.962982124321767
4147,4363,153402,11.940823724438534
4148,4364,53589,10.889117762488896
4149,4365,14380,9.57366316988638
4150,4366,187334,12.140653736965294
4151,4367,826,6.717804695023691
4152,4368,3672,8.208764045819667
4153,4369,652558,13.38865683554715
4154,4370,7086,8.866017398810255
4155,4371,6994,8.852950887099581
4156,4372,6493,8.77863395266279
4157,4373,58467,10.976234875009183
4158,4374,2363,7.768110378525988
4159,4375,12728,9.451638133870434
4160,4376,25,3.258096538021482
4161,4377,2413,7.789040401657477
4162,4378,57698,10.962995121323477
4163,4379,82920,11.325643626293688
4164,4380,71720,11.180538870733967
4165,4381,2378,7.774435510302958
4166,4382,13762665,16.437470121702365
4167,4383,22064,10.001747921703648
4168,4384,446205,13.008536007774966
4169,4385,706665,13.468313414583415
4170,4386,5447,8.60300384782935
4171,4387,505539,13.133382443886761
4172,4388,16974,9.739496952426897
4173,4389,14850,9.605822482030945
4174,4390,11709,9.368198456591763
4175,4391,1886,7.54274354536855
4176,4392,52223,10.863297438323778
4177,4393,3772647,15.143287700133607
4178,4394,34600,10.451637862362272
4179,4395,3687,8.212839584676484
4180,4396,3883,8.264620829411216
4181,4397,3367,8.122074375362217
4182,4398,3321171,15.015828290646771
4183,4399,7023,8.857088135314953
4184,4400,72425222,18.09806518066224
4185,4401,1359401,14.122555455130904
4186,4402,26337,10.178768042270166
4187,4403,1228628,14.021409471535621
4188,4404,787,6.669498089857879
4189,4405,91074,11.419438621876765
4190,4406,10,2.3978952727983707
4191,4407,165,5.111987788356544
4192,4408,18756,9.839322295060342
4193,4409,5715319,15.558660846644374
4194,4410,181,5.204006687076795
4195,4411,30,3.4339872044851463
4196,4412,150613,11.922475551514662
4197,4414,7780,8.95944014361693
4198,4415,35303,10.471751550949383
4199,4416,16045,9.6832148763136
4200,4417,6919307,15.749826322593519
4201,4418,57,4.060443010546419
4202,4419,4,1.6094379124341003
4203,4420,2438406,14.706855515205252
4204,4421,3605990,15.098107186902018
4205,4422,3492052,15.066000373375134
4206,4423,34951,10.461730970631272
4207,4424,26,3.295836866004329
4208,4425,1507664,14.226072654330283
4209,4426,540556,13.200355368410449
4210,4427,77327,11.255811394084866
4211,4428,4749,8.465899897028686
4212,4429,54221,10.900842009130011
4213,4430,7507,8.9237243977064
4214,4431,765,6.641182169740591
4215,4432,2864797,14.868008399537102
4216,4433,285789,12.563012554362608
4217,4434,40155,10.600527147811418
4218,4435,6782,8.82217476094608
4219,4436,106317502,18.481940486389934
4220,4437,1325,7.189922170745808
4221,4438,7,2.0794415416798357
4222,4439,8111,9.001099725830965
4223,4440,113,4.736198448394496
4224,4441,55774,10.929081019300734
4225,4442,3472233,15.060308748804712
4226,4443,383,5.950642552587727
4227,4444,10214,9.231612507251722
4228,4445,747182,13.524065414031952
4229,4446,2081852,14.548768920477068
4230,4447,12164,9.406318255217624
4231,4448,16132861,16.596368867715956
4232,4449,670007,13.415044931594371
4233,4450,2441726,14.708216133791622
4234,4451,50902,10.837677139898041
4235,4452,324493,12.690022324970748
4236,4453,347,5.8522024797744745
4237,4454,245,5.5053315359323625
4238,4455,536325,13.192497464124058
4239,4456,16520,9.712387577930592
4240,4457,106594700,18.48454435926723
4241,4458,12710,9.450223039294668
4242,4459,2546,7.842671474979457
4243,4460,1332,7.195187320178709
4244,4461,815846,13.61198211636592
4245,4462,634972,13.361337757285803
4246,4463,19898,9.898424758193666
4247,4464,1130,7.030857476116121
4248,4465,13298,9.495444123413163
4249,4466,38420,10.556359464094182
4250,4468,122931,11.719386635950663
4251,4469,604,6.405228458030842
4252,4470,19404,9.873286043803006
4253,4471,25786332,17.065355180853867
4254,4472,17287,9.757767898186723
4255,4473,16,2.833213344056216
4256,4474,8320141,15.934189879959439
4257,4475,30936376,17.24744329864446
4258,4476,1013,6.921658184151129
4259,4477,129,4.867534450455582
4260,4478,159,5.075173815233827
4261,4479,93272,11.443285955886815
4262,4480,221210,12.306872276146144
4263,4481,5,1.791759469228055
4264,4482,2995595,14.912653768064697
4265,4483,1126347,13.934491098547563
4266,4484,181525,12.109154173116348
4267,4485,167958,12.031475180981882
4268,4486,989,6.897704943128636
4269,4487,631783,13.356302842559684
4270,4488,362514,12.80082113173111
4271,4489,34623,10.452302362206153
4272,4490,2686,7.8961806086154915
4273,4491,1357296,14.121005780013224
4274,4492,686,6.532334292222349
4275,4493,757,6.630683385642372
4276,4494,11693,9.366831168735615
4277,4495,81136011,18.21163746491675
4278,4496,694,6.543911845564792
4279,4497,225938,12.328020330317333
4280,4498,37089,10.521102670483636
4281,4499,459092,13.037008082898247
4282,4500,9111,9.117347505127018
4283,4501,294,5.68697535633982
4284,4502,37588,10.534466733384463
4285,4503,1726,7.454141078146678
4286,4504,867729,13.673635885345485
4287,4505,644646,13.376458159140107
4288,4506,623,6.436150368369428
4289,4507,6449,8.771835409789817
4290,4508,21013,9.95294416124872
4291,4509,158637,11.97438015595334
4292,4510,7830,8.965845494750937
4293,4511,2756116,14.829333363044778
4294,4512,149,5.0106352940962555
4295,4513,1364293,14.126147636681587
4296,4514,32,3.4965075614664802
4297,4515,2242867,14.623265962015838
4298,4516,29217,10.282540236692459
4299,4518,1283,7.157735484249907
4300,4519,2295,7.738923757439457
4301,4520,34658,10.453312711151128
4302,4521,83814,11.336367268065379
4303,4523,509,6.234410725718371
4304,4524,119581,11.691757607499914
4305,4525,24368,10.101067111719063
4306,4526,39356,10.58042912874914
4307,4527,765173,13.547858537926013
4308,4528,968,6.876264611890766
4309,4529,153299,11.940152064859905
4310,4530,421172,12.950798954623197
4311,4531,125824,11.74264733164456
4312,4532,6565,8.789660098061537
4313,4533,11101769,16.222615113029715
4314,4534,47377,10.765913264918073
4315,4535,480259,13.082082902902306
4316,4536,32,3.4965075614664802
4317,4537,5125893,15.44981550680042
4318,4538,627474,13.349459108556967
4319,4539,1500331,14.221196974915163
4320,4540,227,5.429345628954441
4321,4541,920222,13.732371310957545
4322,4542,230877,12.349644711461515
4323,4543,19940,9.900533192709691
4324,4544,22211,10.008387962361498
4325,4545,133522,11.802029026627341
4326,4546,10954,9.301551252029567
4327,4547,923545,13.735975887884448
4328,4548,21618,9.981327836654465
4329,4549,9516234,16.068509845350167
4330,4550,5945,8.690474003558043
4331,4551,7477,8.91972065553706
4332,4552,9186,9.125544720271467
4333,4553,323,5.780743515792329
4334,4554,3919,8.273846932784508
4335,4555,2568,7.851271997109883
4336,4556,3826,8.249836485425702
4337,4557,551,6.313548046277095
4338,4558,10607,9.269363712425644
4339,4559,1186398,13.986433226919463
4340,4560,8094,8.999001866111735
4341,4561,19176,9.861466923273516
4342,4562,439964,12.994450457275992
4343,4563,1154585,13.959252396124059
4344,4564,14250,9.564582358673212
4345,4565,11368060,16.246318314684157
4346,4566,477920,13.077200725848149
4347,4567,11307312,16.240960242501167
4348,4568,107935,11.589293737861377
4349,4569,14173,9.5591645793702
4350,4570,12085,9.399803036921504
4351,4571,5468517,15.514518205331044
4352,4572,240240,12.389397865152711
4353,4573,3627,8.196436811235028
4354,4574,796027,13.58738964008726
4355,4575,4662,8.44741429680832
4356,4576,549096,13.216030389766335
4357,4577,48088,10.780808739711565
4358,4578,457109,13.03267934113151
4359,4579,3939,8.27893600229198
4360,4580,937780,13.751271725248975
4361,4581,2269095,14.634892072254358
4362,4582,8040320,15.899979565731288
4363,4583,2218890,14.612518079482467
4364,4584,35390,10.474212829509952
4365,4585,96508,11.477391547226942
4366,4586,17225,9.75417514934912
4367,4587,870,6.769641976852503
4368,4588,310993,12.647528898370766
4369,4589,3306222,15.011317008203795
4370,4590,263670,12.482457392839171
4371,4592,177390,12.086111614763448
4372,4593,17929,9.794230566599179
4373,4594,2417,7.790696031174738
4374,4595,1454755,14.190348746930415
4375,4596,30,3.4339872044851463
4376,4597,2422,7.792761720816526
4377,4598,8212,9.013473543740192
4378,4599,24194,10.093901279227419
4379,4600,340052,12.736856766796894
4380,4601,46023,10.73691827854313
4381,4602,50,3.9318256327243257
4382,4603,34931,10.461158593533623
4383,4604,64853,11.079893868644257
4384,4606,1594540,14.282096478491443
4385,4607,431006,12.9738796102533
4386,4608,5,1.791759469228055
4387,4609,5383,8.591186871324563
4388,4610,2114996,14.564563952021793
4389,4611,3765,8.233768709217097
4390,4612,14666,9.593355351246755
4391,4613,708455,13.470843233149818
4392,4615,2316,7.748028524432376
4393,4616,8640,9.0642735958414
4394,4617,5577,8.626585568187433
4395,4618,253188,12.441891524390593
4396,4619,471813,13.064340119105964
4397,4620,937864,13.751361294389481
4398,4621,8153020,15.913899091380722
4399,4622,10859,9.292841593487926
4400,4623,8595,9.059052257762401
4401,4624,6524,8.783396232190894
4402,4625,2177955,14.593897380250777
4403,4627,445287,13.006476542821828
4404,4628,699728,13.458448396209256
4405,4629,3498753,15.067917463076599
4406,4630,1037001,13.851844415850113
4407,4631,93930,11.450315749157804
4408,4632,1053454,13.867585796553756
4409,4633,1086964,13.898899966872905
4410,4634,185,5.225746673713202
4411,4635,11364951,16.246044791766682
4412,4636,59511,10.993933251871177
4413,4637,26,3.295836866004329
4414,4639,2215878,14.611159722470433
4415,4640,1552,7.347943823148687
4416,4641,2030,7.616283561580385
4417,4642,899222,13.70928633608626
4418,4643,401339,12.902564227340509
4419,4644,32411,10.386284003580617
4420,4645,143719,11.875622241227456
4421,4646,802070,13.594952411608524
4422,4647,483,6.182084906716632
4423,4648,2308,7.744569809354496
4424,4649,215223,12.279434625214979
4425,4650,236547,12.373906426151432
4426,4651,641855,13.37211925844788
4427,4652,110,4.709530201312334
4428,4653,3,1.3862943611198906
4429,4654,293284,12.58890011148249
4430,4655,147633,11.902491516925014
4431,4656,14326,9.569901147893372
4432,4658,2293317,14.645510235172553
4433,4659,34197,10.439922441808537
4434,4660,1377,7.228388451573604
4435,4661,26775,10.195261242891162
4436,4662,1665025,14.325351296890375
4437,4663,917,6.822197390620491
4438,4664,7136,8.873047798971067
4439,4665,4493,8.410498452745275
4440,4666,234718,12.366144332972368
4441,4667,79882,11.288318343159032
4442,4668,11953,9.388821229384199
4443,4669,205,5.327876168789581
4444,4670,302358,12.619370332084861
4445,4671,225,5.420534999272286
4446,4672,233606,12.36139549524067
4447,4673,2782,7.931284761525891
4448,4675,3959,8.283999304248526
4449,4676,329656,12.705807998958797
4450,4677,8128,9.003193193746572
4451,4678,5428,8.599510233905452
4452,4679,25324,10.139547329116883
4453,4680,15211,9.62983986904815
4454,4681,4954,8.508152446764088
4455,4682,100926,11.52215276222036
4456,4683,935172,13.748486817893456
4457,4685,31519491,17.266116706072808
4458,4686,2200,7.696667081526462
4459,4687,230451,12.347797876783158
4460,4688,28469,10.256606180272083
4461,4689,8958520,16.008115704361778
4462,4690,66019,11.097713005407185
4463,4691,3517,8.165647925297504
4464,4692,5004,8.518192691749322
4465,4693,8270,9.020510699691906
4466,4695,706,6.561030665896573
4467,4696,21801849,16.89750538654403
4468,4697,11194,9.323222529032856
4469,4698,1859869,14.436017150773672
4470,4699,9,2.302585092994046
4471,4700,926481,13.739149896564157
4472,4701,16418,9.706194479812028
4473,4702,19760474,16.799194288456615
4474,4703,21,3.091042453358316
4475,4704,9,2.302585092994046
4476,4705,49472,10.809182345196879
4477,4706,551308,13.220050729494405
4478,4707,6663,8.804475183846678
4479,4708,19925,9.899780690604802
4480,4709,1859997,14.436085970419988
4481,4710,12776,9.455401958591324
4482,4711,89675,11.40395845371829
4483,4712,598,6.395261598115449
4484,4713,958788,13.773426308802378
4485,4715,30525,10.326334058475068
4486,4716,76733381,18.15584739981485
4487,4717,42828,10.664970722216369
4488,4718,28308914,17.15868733067366
4489,4719,49458,10.808899322512744
4490,4720,517,6.249975242259483
4491,4721,73805,11.20919530809684
4492,4723,38422,10.556411517605202
4493,4724,83974,11.338274414480493
4494,4725,1159331,13.963354535141338
4495,4726,8473,9.044757931186505
4496,4727,183354,12.119179443375804
4497,4728,4597,8.433376705323127
4498,4729,59980,11.001783124388094
4499,4730,49121,10.802062278604502
4500,4731,12077160,16.306826706293933
4501,4732,45561,10.7268293147539
4502,4733,342188,12.743118494979093
4503,4734,1277,7.15305163493748
4504,4735,193822,12.17470065044757
4505,4736,599918,13.304549925084963
4506,4737,515,6.246106765481563
4507,4738,19667,9.88674822853183
4508,4739,4162,8.333991247194975
4509,4740,222392998,19.21995664052867
4510,4741,1791227,14.398411976123066
4511,4742,163,5.099866427824199
4512,4743,62,4.143134726391533
4513,4744,32387,10.385543262806005
4514,4745,1793365,14.399604858917337
4515,4747,6048,8.707648248106914
4516,4748,85825,11.360077269874676
4517,4749,198,5.293304824724492
4518,4750,46,3.8501476017100584
4519,4751,1341,7.201916317531627
4520,4752,79139,11.278973714939415
4521,4753,16397,9.704914655156124
4522,4754,1886253,14.450103409671623
4523,4755,179119,12.095811251272636
4524,4756,2671263,14.798062326593806
4525,4757,34232,10.440945370102789
4526,4758,920,6.825460036255307
4527,4759,25915,10.162615817569847
4528,4760,27284,10.214092379620332
4529,4761,848988,13.651801508790232
4530,4762,8286162,15.930097573161456
4531,4763,329,5.799092654460526
4532,4764,15297,9.635477379881811
4533,4765,303303,12.622490881852155
4534,4766,3523,8.16735198705607
4535,4767,163765,12.006193858647858
4536,4768,33118,10.407862414806656
4537,4769,753,6.625392368007956
4538,4770,180556,12.103801796377756
4539,4771,135067,11.813533634308143
4540,4772,273869,12.520408820227237
4541,4773,1635181,14.307264671103146
4542,4774,20224534,16.82240702929718
4543,4775,22,3.1354942159291497
4544,4776,241560,12.394877308171507
4545,4777,26946,10.201627252886743
4546,4779,1308,7.1770187659099
4547,4780,2515647,14.738040982404412
4548,4781,873107,13.679814538510328
4549,4782,107321,11.5835889402213
4550,4783,11434,9.344434106456882
4551,4784,7018,8.856376036730422
4552,4785,2674081,14.799116701843253
4553,4786,27132,10.208505978234776
4554,4787,57528,10.96004444747091
4555,4788,166308,12.021602782778572
4556,4789,54554,10.906964646089198
4557,4790,10031682,16.12125894247201
4558,4791,12302,9.41759841406017
4559,4792,95080,11.462484438877803
4560,4793,2008,7.605392364814935
4561,4794,8,2.1972245773362196
4562,4795,3003,8.007700012884026
4563,4796,302696,12.620487584157923
4564,4797,1844373,14.427650482490105
4565,4798,1460178,14.194069588909144
4566,4799,2301,7.741533589281828
4567,4800,12690,9.448648359810164
4568,4801,161705,11.993535150628189
4569,4802,669759,13.414674718239771
4570,4803,3046,8.021912778985708
4571,4804,159152,11.977621282673953
4572,4805,28,3.367295829986474
4573,4807,7072133,15.771672831083906
4574,4808,127,4.852030263919617
4575,4809,6419342,15.674826333980814
4576,4810,12274,9.41531995266272
4577,4811,749689,13.527415066733392
4578,4812,15637,9.65745912868446
4579,4813,30291,10.318638930233714
4580,4814,2884368,14.874816716497843
4581,4815,35594,10.479960457537974
4582,4816,91483,11.42391937258525
4583,4817,779930,13.56696073321436
4584,4818,3567,8.1797604936999
4585,4819,852595,13.656041091770456
4586,4820,359,5.886104031450156
4587,4821,1620,7.390798521735676
4588,4822,49271,10.80511124736688
4589,4823,150690,11.922986661530603
4590,4824,9320,9.140025198061156
4591,4825,124,4.8283137373023015
4592,4826,1224091,14.017709902628475
4593,4827,34743,10.455762174214657
4594,4828,1875,7.53689712956617
4595,4829,5458778,15.512735696339355
4596,4830,56713,10.94577637281795
4597,4831,34694,10.45435086333365
4598,4832,415078,12.936224142542178
4599,4833,18417,9.821083726281312
4600,4834,27465,10.220704155090226
4601,4835,20296,9.918228370857626
4602,4836,895189,13.704791265229346
4603,4837,13542,9.513625087655372
4604,4838,96,4.574710978503383
4605,4839,8192,9.011035410141815
4606,4840,86180,11.364205014722836
4607,4841,3240502,14.991239122632537
4608,4842,4895,8.496173824192162
4609,4843,135,4.912654885736052
4610,4844,99498,11.507902872844923
4611,4845,7605577,15.844392483417325
4612,4846,7447,8.915700818956903
4613,4847,5857013,15.583150475371266
4614,4848,16736,9.725377116513638
4615,4849,265,5.583496308781699
4616,4850,808069,13.60240396741412
4617,4851,11336,9.335826992017598
4618,4852,17,2.8903717578961645
4619,4853,15853,9.671177113397102
4620,4854,440,6.089044875446846
4621,4855,65611,11.091513885032377
4622,4856,937,6.843749949006225
4623,4857,265064,12.487730357910266
4624,4858,109720,11.605696059118646
4625,4859,80405,11.294844079248284
4626,4860,20616,9.933871257170567
4627,4862,12673,9.447307929883463
4628,4863,882981,13.691060094327357
4629,4864,124023,11.728230374246198
4630,4865,9168,9.1235835080499
4631,4866,171,5.147494476813453
4632,4867,8578,9.057072635572965
4633,4868,39430,10.582307587950027
4634,4869,7319,8.898365606955357
4635,4870,5179,8.55256033525353
4636,4871,74173,11.214168963436867
4637,4872,11561,9.355479137642421
4638,4873,79291,11.280892519810102
4639,4874,12914,9.46614470552994
4640,4875,670,6.508769136971682
4641,4876,146289,11.893346231972131
4642,4877,46247,10.741773498762312
4643,4878,3154530,14.964350389975655
4644,4879,17,2.8903717578961645
4645,4880,367487767,19.722200591709488
4646,4881,366316,12.811254357736402
4647,4882,6218008,15.642960317010532
4648,4883,11386,9.340227632810604
4649,4884,53123,10.880384082520141
4650,4885,6172,8.727940222393896
4651,4886,7466,8.918248591035702
4652,4887,388,5.963579343618446
4653,4888,436106,12.985642905066403
4654,4889,119007,11.686945996724797
4655,4890,82198,11.31689841552015
4656,4891,4263,8.357962965845681
4657,4892,10458,9.255218130754269
4658,4893,24678,10.113707958559848
4659,4894,778,6.658011045870748
4660,4895,1190673,13.990030091306007
4661,4896,14,2.70805020110221
4662,4897,55572,10.925452750780426
4663,4898,4785,8.47345026846832
4664,4899,173023,12.061185592181731
4665,4900,39047,10.572546937566983
4666,4901,974981,13.790174288271107
4667,4902,32,3.4965075614664802
4668,4903,26291,10.177019989383467
4669,4904,6714,8.812099108957337
4670,4905,6191781,15.638733486913583
4671,4906,25051,10.128708943645304
4672,4907,2876691,14.872151580841717
4673,4908,95057,11.462242510603097
4674,4909,212819,12.268202016995723
4675,4910,302241,12.618983299971251
4676,4911,268427,12.500338000546112
